from,to,common_neighbors,jaccard,adamic_adar,preferential_attachment,link,prediction,probability
5656,3798,0.0,0.0,0.0,5.0,1,0.0,"[0.7987611418523651,0.20123885814763487]"
5659,2975,0.0,0.0,0.0,120.0,1,0.0,"[0.7426900617078259,0.2573099382921741]"
5666,2037,0.0,0.0,0.0,28.0,1,0.0,"[0.7883244417539628,0.21167555824603723]"
5671,5863,0.0,0.0,0.0,187.0,1,0.0,"[0.705659318166904,0.29434068183309603]"
5698,4167,0.0,0.0,0.0,90.0,1,0.0,"[0.7582489329770155,0.24175106702298454]"
5719,4102,0.0,0.0,0.0,8.0,1,0.0,"[0.7974219683914529,0.20257803160854715]"
5721,2220,0.0,0.0,0.0,23.0,1,0.0,"[0.7906265065055522,0.20937349349444778]"
5721,6861,0.0,0.0,0.0,207.0,1,0.0,"[0.6940220891313185,0.30597791086868154]"
5758,1198,0.0,0.0,0.0,180.0,1,0.0,"[0.7096708570258542,0.2903291429741458]"
5768,6491,0.0,0.0,0.0,480.0,1,0.0,"[0.5156770615105738,0.4843229384894262]"
5768,7018,0.0,0.0,0.0,288.0,1,0.0,"[0.6444211454232314,0.35557885457676863]"
5787,3547,0.0,0.0,0.0,240.0,1,0.0,"[0.6742728058149424,0.3257271941850576]"
5789,2981,0.0,0.0,0.0,55.0,1,0.0,"[0.7755744347748107,0.2244255652251893]"
5810,3002,0.0,0.0,0.0,252.0,1,0.0,"[0.6669299730158798,0.33307002698412025]"
5810,6939,0.0,0.0,0.0,252.0,1,0.0,"[0.6669299730158798,0.33307002698412025]"
5812,3047,0.0,0.0,0.0,363.0,1,0.0,"[0.5955220331202902,0.4044779668797098]"
5855,4311,0.0,0.0,0.0,9.0,1,0.0,"[0.7969741025855446,0.20302589741445543]"
5857,1642,0.0,0.0,0.0,70.0,1,0.0,"[0.7682590816669032,0.23174091833309685]"
5857,4570,0.0,0.0,0.0,35.0,1,0.0,"[0.785070538141551,0.21492946185844897]"
5857,4783,0.0,0.0,0.0,105.0,1,0.0,"[0.7505504780887914,0.24944952191120862]"
5857,6311,0.0,0.0,0.0,70.0,1,0.0,"[0.7682590816669032,0.23174091833309685]"
5872,465,1.0,0.034482758620689655,0.15199298032191702,224.0,1,0.0,"[0.5545428453701833,0.4454571546298167]"
5872,2450,0.0,0.0,0.0,238.0,1,0.0,"[0.6754884573266229,0.3245115426733771]"
5882,2907,0.0,0.0,0.0,196.0,1,0.0,"[0.7004544769006384,0.29954552309936155]"
5894,2066,0.0,0.0,0.0,25.0,1,0.0,"[0.7897078958456055,0.21029210415439448]"
5898,3094,0.0,0.0,0.0,25.0,1,0.0,"[0.7897078958456055,0.21029210415439448]"
5899,3805,0.0,0.0,0.0,108.0,1,0.0,"[0.748991298137923,0.251008701862077]"
5912,3159,0.0,0.0,0.0,23.0,1,0.0,"[0.7906265065055522,0.20937349349444778]"
5931,469,0.0,0.0,0.0,168.0,1,0.0,"[0.7164720062062849,0.28352799379371507]"
5942,2293,0.0,0.0,0.0,15.0,1,0.0,"[0.7942714169746994,0.20572858302530062]"
5960,3682,0.0,0.0,0.0,49.0,1,0.0,"[0.7784542332509483,0.2215457667490517]"
5969,5323,0.0,0.0,0.0,432.0,1,0.0,"[0.5487689449746619,0.4512310550253381]"
5973,6145,0.0,0.0,0.0,372.0,1,0.0,"[0.5895025686781613,0.4104974313218387]"
5982,3979,0.0,0.0,0.0,91.0,1,0.0,"[0.7577407730596053,0.2422592269403947]"
5995,592,0.0,0.0,0.0,120.0,1,0.0,"[0.7426900617078259,0.2573099382921741]"
5995,1854,0.0,0.0,0.0,20.0,1,0.0,"[0.7919988847588305,0.2080011152411695]"
5999,2241,0.0,0.0,0.0,12.0,1,0.0,"[0.7956260797695797,0.20437392023042034]"
6004,5385,0.0,0.0,0.0,169.0,1,0.0,"[0.7159089327229243,0.28409106727707567]"
6007,4887,0.0,0.0,0.0,456.0,1,0.0,"[0.5322584761120254,0.46774152388797463]"
6026,6794,0.0,0.0,0.0,159.0,1,0.0,"[0.7215091852106987,0.27849081478930127]"
6033,6504,0.0,0.0,0.0,245.0,1,0.0,"[0.6712234228831109,0.3287765771168891]"
6045,2410,0.0,0.0,0.0,396.0,1,0.0,"[0.5733236989927569,0.4266763010072431]"
6051,542,0.0,0.0,0.0,55.0,1,0.0,"[0.7755744347748107,0.2244255652251893]"
6053,1649,0.0,0.0,0.0,18.0,1,0.0,"[0.7929101121458013,0.20708988785419868]"
6053,5388,0.0,0.0,0.0,72.0,1,0.0,"[0.7672712227268685,0.23272877727313146]"
6058,1003,0.0,0.0,0.0,231.0,1,0.0,"[0.6797245636729481,0.3202754363270519]"
6059,6902,0.0,0.0,0.0,392.0,1,0.0,"[0.5760320872667793,0.42396791273322065]"
6070,3809,0.0,0.0,0.0,27.0,1,0.0,"[0.7887863315426353,0.21121366845736467]"
6077,6364,0.0,0.0,0.0,236.0,1,0.0,"[0.6767017472501807,0.32329825274981927]"
6087,2536,0.0,0.0,0.0,65.0,1,0.0,"[0.7707158968731409,0.2292841031268591]"
6087,6338,0.0,0.0,0.0,78.0,1,0.0,"[0.7642900752272954,0.23570992477270458]"
6090,3923,0.0,0.0,0.0,96.0,1,0.0,"[0.7551890891360628,0.24481091086393725]"
6108,2555,0.0,0.0,0.0,136.0,1,0.0,"[0.7341291725488653,0.26587082745113466]"
6114,3678,0.0,0.0,0.0,50.0,1,0.0,"[0.7779761086767486,0.2220238913232514]"
6118,5294,0.0,0.0,0.0,50.0,1,0.0,"[0.7779761086767486,0.2220238913232514]"
6123,3929,0.0,0.0,0.0,18.0,1,0.0,"[0.7929101121458013,0.20708988785419868]"
6138,4338,1.0,0.05,0.20851619571212315,80.0,1,0.0,"[0.5315271517054113,0.4684728482945887]"
6147,4680,0.0,0.0,0.0,156.0,1,0.0,"[0.7231759811253247,0.27682401887467534]"
6178,4029,0.0,0.0,0.0,224.0,1,0.0,"[0.6839312469814429,0.3160687530185571]"
6180,6087,0.0,0.0,0.0,143.0,1,0.0,"[0.7303271610126665,0.2696728389873335]"
6186,562,0.0,0.0,0.0,60.0,1,0.0,"[0.7731543566905966,0.22684564330940338]"
6186,2285,0.0,0.0,0.0,50.0,1,0.0,"[0.7779761086767486,0.2220238913232514]"
6186,7005,0.0,0.0,0.0,20.0,1,0.0,"[0.7919988847588305,0.2080011152411695]"
6190,2923,0.0,0.0,0.0,72.0,1,0.0,"[0.7672712227268685,0.23272877727313146]"
6193,2884,0.0,0.0,0.0,34.0,1,0.0,"[0.7855375965529875,0.2144624034470125]"
6199,2325,0.0,0.0,0.0,119.0,1,0.0,"[0.7432190934001867,0.25678090659981334]"
6199,3473,0.0,0.0,0.0,238.0,1,0.0,"[0.6754884573266229,0.3245115426733771]"
6202,3070,0.0,0.0,0.0,105.0,1,0.0,"[0.7505504780887914,0.24944952191120862]"
6209,1871,1.0,0.03571428571428571,0.17054278655205474,198.0,1,0.0,"[0.5287039958041965,0.47129600419580353]"
6211,6562,0.0,0.0,0.0,80.0,1,0.0,"[0.7632905102446486,0.23670948975535144]"
6217,832,0.0,0.0,0.0,220.0,1,0.0,"[0.6863216713247349,0.31367832867526513]"
6221,2063,0.0,0.0,0.0,42.0,1,0.0,"[0.7817804612034681,0.2182195387965319]"
6225,3404,0.0,0.0,0.0,100.0,1,0.0,"[0.753134705852533,0.24686529414746705]"
6239,2945,0.0,0.0,0.0,234.0,1,0.0,"[0.6779126638934985,0.32208733610650153]"
6242,1228,0.0,0.0,0.0,15.0,1,0.0,"[0.7942714169746994,0.20572858302530062]"
6244,613,0.0,0.0,0.0,82.0,1,0.0,"[0.7622880248187587,0.23771197518124132]"
6244,4241,0.0,0.0,0.0,123.0,1,0.0,"[0.7410986981639375,0.2589013018360625]"
6260,3904,0.0,0.0,0.0,54.0,1,0.0,"[0.7760562425401666,0.22394375745983341]"
6260,5255,0.0,0.0,0.0,216.0,1,0.0,"[0.6887022456305282,0.3112977543694718]"
6265,5680,0.0,0.0,0.0,6.0,1,0.0,"[0.7983154879139381,0.20168451208606186]"
6273,4614,0.0,0.0,0.0,27.0,1,0.0,"[0.7887863315426353,0.21121366845736467]"
6280,1152,0.0,0.0,0.0,222.0,1,0.0,"[0.685127685052775,0.314872314947225]"
6280,6654,0.0,0.0,0.0,148.0,1,0.0,"[0.7275905372540128,0.2724094627459872]"
6281,3732,0.0,0.0,0.0,70.0,1,0.0,"[0.7682590816669032,0.23174091833309685]"
6284,516,0.0,0.0,0.0,68.0,1,0.0,"[0.7692440085464382,0.23075599145356185]"
6299,881,0.0,0.0,0.0,408.0,1,0.0,"[0.5651727325148941,0.4348272674851059]"
6305,1010,0.0,0.0,0.0,276.0,1,0.0,"[0.6520012782574444,0.34799872174255564]"
6313,1391,0.0,0.0,0.0,100.0,1,0.0,"[0.753134705852533,0.24686529414746705]"
6315,1589,0.0,0.0,0.0,86.0,1,0.0,"[0.760274303285162,0.239725696714838]"
6319,6953,0.0,0.0,0.0,2.0,1,0.0,"[0.8000936818182156,0.1999063181817844]"
6338,5461,0.0,0.0,0.0,6.0,1,0.0,"[0.7983154879139381,0.20168451208606186]"
6343,2776,1.0,0.08333333333333333,0.20815895490223127,22.0,1,0.0,"[0.6029871936476594,0.3970128063523406]"
6352,5604,0.0,0.0,0.0,50.0,1,0.0,"[0.7779761086767486,0.2220238913232514]"
6358,2869,0.0,0.0,0.0,460.0,1,0.0,"[0.5294988579432648,0.4705011420567352]"
6368,2175,0.0,0.0,0.0,204.0,1,0.0,"[0.6957840330920855,0.3042159669079145]"
6403,1308,0.0,0.0,0.0,360.0,1,0.0,"[0.597522247325168,0.402477752674832]"
6403,2564,0.0,0.0,0.0,120.0,1,0.0,"[0.7426900617078259,0.2573099382921741]"
6410,4621,0.0,0.0,0.0,400.0,1,0.0,"[0.5706109061488815,0.42938909385111845]"
6413,4646,0.0,0.0,0.0,13.0,1,0.0,"[0.7951752633905611,0.2048247366094389]"
6428,237,0.0,0.0,0.0,336.0,1,0.0,"[0.6134022735169642,0.3865977264830358]"
6440,3749,0.0,0.0,0.0,408.0,1,0.0,"[0.5651727325148941,0.4348272674851059]"
6441,6506,0.0,0.0,0.0,8.0,1,0.0,"[0.7974219683914529,0.20257803160854715]"
6448,3841,0.0,0.0,0.0,100.0,1,0.0,"[0.753134705852533,0.24686529414746705]"
6448,6449,0.0,0.0,0.0,30.0,1,0.0,"[0.7873984469096164,0.21260155309038364]"
6455,3315,0.0,0.0,0.0,72.0,1,0.0,"[0.7672712227268685,0.23272877727313146]"
6463,2483,0.0,0.0,0.0,36.0,1,0.0,"[0.7846027414757549,0.21539725852424507]"
6467,4048,0.0,0.0,0.0,117.0,1,0.0,"[0.7442750189884707,0.2557249810115293]"
6474,6076,0.0,0.0,0.0,215.0,1,0.0,"[0.6892958401961987,0.3107041598038013]"
6491,5989,1.0,0.09090909090909091,0.17769497622489946,20.0,1,0.0,"[0.6790540649898538,0.32094593501014623]"
6530,434,0.0,0.0,0.0,196.0,1,0.0,"[0.7004544769006384,0.29954552309936155]"
6530,1768,0.0,0.0,0.0,168.0,1,0.0,"[0.7164720062062849,0.28352799379371507]"
6546,1295,0.0,0.0,0.0,33.0,1,0.0,"[0.7860039166684527,0.2139960833315473]"
6556,2208,1.0,0.05,0.21576234609177827,80.0,1,0.0,"[0.5139053495564688,0.4860946504435312]"
6569,1035,0.0,0.0,0.0,42.0,1,0.0,"[0.7817804612034681,0.2182195387965319]"
6584,1599,0.0,0.0,0.0,238.0,1,0.0,"[0.6754884573266229,0.3245115426733771]"
6591,957,0.0,0.0,0.0,5.0,1,0.0,"[0.7987611418523651,0.20123885814763487]"
6600,6435,0.0,0.0,0.0,200.0,1,0.0,"[0.6981243816183842,0.3018756183816158]"
6606,7084,0.0,0.0,0.0,160.0,1,0.0,"[0.7209522191801523,0.2790477808198477]"
6631,173,0.0,0.0,0.0,105.0,1,0.0,"[0.7505504780887914,0.24944952191120862]"
6632,5487,0.0,0.0,0.0,72.0,1,0.0,"[0.7672712227268685,0.23272877727313146]"
6663,3257,0.0,0.0,0.0,35.0,1,0.0,"[0.785070538141551,0.21492946185844897]"
6675,2138,1.0,0.07142857142857142,0.17838660519470398,36.0,1,0.0,"[0.651093882759202,0.348906117240798]"
6688,1192,0.0,0.0,0.0,24.0,1,0.0,"[0.7901675703739295,0.20983242962607052]"
6688,4002,0.0,0.0,0.0,54.0,1,0.0,"[0.7760562425401666,0.22394375745983341]"
6693,5497,0.0,0.0,0.0,35.0,1,0.0,"[0.785070538141551,0.21492946185844897]"
6702,6827,0.0,0.0,0.0,234.0,1,0.0,"[0.6779126638934985,0.32208733610650153]"
6706,1066,0.0,0.0,0.0,224.0,1,0.0,"[0.6839312469814429,0.3160687530185571]"
6708,1964,0.0,0.0,0.0,80.0,1,0.0,"[0.7632905102446486,0.23670948975535144]"
6731,1294,0.0,0.0,0.0,140.0,1,0.0,"[0.7319607868010749,0.2680392131989251]"
6750,702,0.0,0.0,0.0,124.0,1,0.0,"[0.740566822847748,0.259433177152252]"
6750,5317,0.0,0.0,0.0,248.0,1,0.0,"[0.669386821861272,0.33061317813872804]"
6750,6218,0.0,0.0,0.0,186.0,1,0.0,"[0.7062343705561821,0.2937656294438179]"
6755,4638,0.0,0.0,0.0,96.0,1,0.0,"[0.7551890891360628,0.24481091086393725]"
6770,3036,0.0,0.0,0.0,128.0,1,0.0,"[0.7384322341665092,0.26156776583349084]"
6775,1106,0.0,0.0,0.0,50.0,1,0.0,"[0.7779761086767486,0.2220238913232514]"
6782,5955,0.0,0.0,0.0,224.0,1,0.0,"[0.6839312469814429,0.3160687530185571]"
6783,1506,0.0,0.0,0.0,112.0,1,0.0,"[0.7469023356714662,0.25309766432853376]"
6783,6305,0.0,0.0,0.0,84.0,1,0.0,"[0.7612826215853066,0.23871737841469343]"
6802,1327,0.0,0.0,0.0,98.0,1,0.0,"[0.7541633439427088,0.24583665605729121]"
6816,3385,0.0,0.0,0.0,117.0,1,0.0,"[0.7442750189884707,0.2557249810115293]"
6821,2326,0.0,0.0,0.0,384.0,1,0.0,"[0.5814350306213697,0.4185649693786303]"
6841,883,0.0,0.0,0.0,8.0,1,0.0,"[0.7974219683914529,0.20257803160854715]"
6843,3037,0.0,0.0,0.0,20.0,1,0.0,"[0.7919988847588305,0.2080011152411695]"
6851,4324,0.0,0.0,0.0,342.0,1,0.0,"[0.6094533843441041,0.3905466156558959]"
6852,6544,1.0,0.06666666666666667,0.2162174871877535,60.0,1,0.0,"[0.5424851412554605,0.45751485874453945]"
6862,2825,0.0,0.0,0.0,396.0,1,0.0,"[0.5733236989927569,0.4266763010072431]"
6892,315,0.0,0.0,0.0,30.0,1,0.0,"[0.7873984469096164,0.21260155309038364]"
6892,3270,0.0,0.0,0.0,370.0,1,0.0,"[0.5908426137270806,0.4091573862729194]"
6894,6430,0.0,0.0,0.0,30.0,1,0.0,"[0.7873984469096164,0.21260155309038364]"
6917,1975,0.0,0.0,0.0,162.0,1,0.0,"[0.7198362413110602,0.28016375868893983]"
6921,470,1.0,0.013333333333333334,0.17373953920997645,148.0,1,0.0,"[0.5341174657857193,0.4658825342142807]"
6922,1549,0.0,0.0,0.0,258.0,1,0.0,"[0.6632276582609937,0.3367723417390063]"
6925,5437,0.0,0.0,0.0,108.0,1,0.0,"[0.748991298137923,0.251008701862077]"
6925,6725,0.0,0.0,0.0,108.0,1,0.0,"[0.748991298137923,0.251008701862077]"
6931,4110,0.0,0.0,0.0,336.0,1,0.0,"[0.6134022735169642,0.3865977264830358]"
6938,4943,0.0,0.0,0.0,85.0,1,0.0,"[0.7607788266431447,0.23922117335685533]"
6947,2150,0.0,0.0,0.0,192.0,1,0.0,"[0.7027742440674157,0.29722575593258427]"
6947,3482,0.0,0.0,0.0,480.0,1,0.0,"[0.5156770615105738,0.4843229384894262]"
6962,5714,0.0,0.0,0.0,288.0,1,0.0,"[0.6444211454232314,0.35557885457676863]"
6974,6774,0.0,0.0,0.0,310.0,1,0.0,"[0.6303366304084045,0.3696633695915955]"
6981,1051,0.0,0.0,0.0,90.0,1,0.0,"[0.7582489329770155,0.24175106702298454]"
6986,3911,0.0,0.0,0.0,24.0,1,0.0,"[0.7901675703739295,0.20983242962607052]"
6990,1513,0.0,0.0,0.0,72.0,1,0.0,"[0.7672712227268685,0.23272877727313146]"
7021,5445,0.0,0.0,0.0,442.0,1,0.0,"[0.5419005146753897,0.4580994853246103]"
7029,6804,0.0,0.0,0.0,84.0,1,0.0,"[0.7612826215853066,0.23871737841469343]"
7030,469,0.0,0.0,0.0,77.0,1,0.0,"[0.7647887617573991,0.23521123824260093]"
7055,3517,0.0,0.0,0.0,186.0,1,0.0,"[0.7062343705561821,0.2937656294438179]"
7055,4072,0.0,0.0,0.0,93.0,1,0.0,"[0.7567222751399378,0.24327772486006216]"
7063,6635,0.0,0.0,0.0,60.0,1,0.0,"[0.7731543566905966,0.22684564330940338]"
7065,1323,0.0,0.0,0.0,328.0,1,0.0,"[0.6186442675251642,0.3813557324748358]"
7107,5004,0.0,0.0,0.0,176.0,1,0.0,"[0.7119486014952388,0.28805139850476125]"
7119,3192,0.0,0.0,0.0,390.0,1,0.0,"[0.5773845811666558,0.4226154188333442]"
0,82,0.0,0.0,0.0,3.0,1,0.0,"[0.7996502386777885,0.2003497613222115]"
1,5212,0.0,0.0,0.0,104.0,1,0.0,"[0.7510687654857173,0.24893123451428267]"
4,4087,0.0,0.0,0.0,78.0,1,0.0,"[0.7642900752272954,0.23570992477270458]"
16,6315,0.0,0.0,0.0,215.0,1,0.0,"[0.6892958401961987,0.3107041598038013]"
17,2114,0.0,0.0,0.0,90.0,1,0.0,"[0.7582489329770155,0.24175106702298454]"
21,4960,0.0,0.0,0.0,28.0,1,0.0,"[0.7883244417539628,0.21167555824603723]"
23,1016,0.0,0.0,0.0,290.0,1,0.0,"[0.6431505950052393,0.3568494049947607]"
24,6950,0.0,0.0,0.0,122.0,1,0.0,"[0.7416298634870295,0.25837013651297047]"
25,4816,0.0,0.0,0.0,73.0,1,0.0,"[0.7667761943916906,0.23322380560830935]"
26,4623,0.0,0.0,0.0,273.0,1,0.0,"[0.6538845208303639,0.34611547916963614]"
27,155,0.0,0.0,0.0,2.0,1,0.0,"[0.8000936818182156,0.1999063181817844]"
33,6114,0.0,0.0,0.0,75.0,1,0.0,"[0.7657839413622198,0.23421605863778017]"
34,2803,0.0,0.0,0.0,44.0,1,0.0,"[0.7808337979099911,0.21916620209000892]"
39,4333,0.0,0.0,0.0,8.0,1,0.0,"[0.7974219683914529,0.20257803160854715]"
42,2128,0.0,0.0,0.0,16.0,1,0.0,"[0.7938183867910126,0.20618161320898742]"
42,6275,0.0,0.0,0.0,44.0,1,0.0,"[0.7808337979099911,0.21916620209000892]"
52,4780,0.0,0.0,0.0,78.0,1,0.0,"[0.7642900752272954,0.23570992477270458]"
53,1947,0.0,0.0,0.0,144.0,1,0.0,"[0.7297812256288633,0.2702187743711367]"
55,2246,0.0,0.0,0.0,28.0,1,0.0,"[0.7883244417539628,0.21167555824603723]"
57,1340,0.0,0.0,0.0,91.0,1,0.0,"[0.7577407730596053,0.2422592269403947]"
70,5897,0.0,0.0,0.0,9.0,1,0.0,"[0.7969741025855446,0.20302589741445543]"
78,3497,0.0,0.0,0.0,16.0,1,0.0,"[0.7938183867910126,0.20618161320898742]"
80,2184,0.0,0.0,0.0,408.0,1,0.0,"[0.5651727325148941,0.4348272674851059]"
80,5047,0.0,0.0,0.0,187.0,1,0.0,"[0.705659318166904,0.29434068183309603]"
93,477,0.0,0.0,0.0,308.0,1,0.0,"[0.6316266729237382,0.3683733270762618]"
93,2235,0.0,0.0,0.0,462.0,1,0.0,"[0.5281183616327728,0.4718816383672272]"
97,4112,0.0,0.0,0.0,48.0,1,0.0,"[0.7789316207709795,0.22106837922902045]"
102,3681,0.0,0.0,0.0,42.0,1,0.0,"[0.7817804612034681,0.2182195387965319]"
120,3614,0.0,0.0,0.0,66.0,1,0.0,"[0.7702260013508418,0.22977399864915815]"
121,875,0.0,0.0,0.0,133.0,1,0.0,"[0.7357481000272774,0.2642518999727226]"
121,4313,0.0,0.0,0.0,152.0,1,0.0,"[0.7253887717650762,0.2746112282349238]"
126,3564,0.0,0.0,0.0,20.0,1,0.0,"[0.7919988847588305,0.2080011152411695]"
130,1529,0.0,0.0,0.0,117.0,1,0.0,"[0.7442750189884707,0.2557249810115293]"
132,5472,0.0,0.0,0.0,90.0,1,0.0,"[0.7582489329770155,0.24175106702298454]"
138,5248,0.0,0.0,0.0,7.0,1,0.0,"[0.7978690967981577,0.20213090320184235]"
143,1951,0.0,0.0,0.0,16.0,1,0.0,"[0.7938183867910126,0.20618161320898742]"
144,4750,0.0,0.0,0.0,40.0,1,0.0,"[0.782724173304791,0.21727582669520895]"
144,6021,0.0,0.0,0.0,10.0,1,0.0,"[0.7965254992774643,0.2034745007225357]"
147,2379,0.0,0.0,0.0,129.0,1,0.0,"[0.7378968183329971,0.26210318166700286]"
147,4346,0.0,0.0,0.0,172.0,1,0.0,"[0.7142156723378223,0.28578432766217765]"
153,6245,0.0,0.0,0.0,57.0,1,0.0,"[0.7746086108725148,0.22539138912748524]"
156,6346,0.0,0.0,0.0,6.0,1,0.0,"[0.7983154879139381,0.20168451208606186]"
161,872,0.0,0.0,0.0,119.0,1,0.0,"[0.7432190934001867,0.25678090659981334]"
163,1765,0.0,0.0,0.0,50.0,1,0.0,"[0.7779761086767486,0.2220238913232514]"
178,361,0.0,0.0,0.0,158.0,1,0.0,"[0.7220654681268672,0.2779345318731328]"
178,3132,0.0,0.0,0.0,158.0,1,0.0,"[0.7220654681268672,0.2779345318731328]"
178,3627,0.0,0.0,0.0,237.0,1,0.0,"[0.6760953982204471,0.32390460177955294]"
178,3717,0.0,0.0,0.0,79.0,1,0.0,"[0.7637906579520113,0.2362093420479887]"
181,5050,0.0,0.0,0.0,8.0,1,0.0,"[0.7974219683914529,0.20257803160854715]"
182,5124,0.0,0.0,0.0,117.0,1,0.0,"[0.7442750189884707,0.2557249810115293]"
184,1580,0.0,0.0,0.0,160.0,1,0.0,"[0.7209522191801523,0.2790477808198477]"
184,5824,0.0,0.0,0.0,176.0,1,0.0,"[0.7119486014952388,0.28805139850476125]"
186,5307,0.0,0.0,0.0,48.0,1,0.0,"[0.7789316207709795,0.22106837922902045]"
193,1880,0.0,0.0,0.0,12.0,1,0.0,"[0.7956260797695797,0.20437392023042034]"
195,4528,0.0,0.0,0.0,126.0,1,0.0,"[0.739500944724749,0.26049905527525097]"
196,2778,0.0,0.0,0.0,54.0,1,0.0,"[0.7760562425401666,0.22394375745983341]"
201,1785,0.0,0.0,0.0,105.0,1,0.0,"[0.7505504780887914,0.24944952191120862]"
201,2482,0.0,0.0,0.0,350.0,1,0.0,"[0.6041658896986285,0.3958341103013715]"
204,1851,0.0,0.0,0.0,10.0,1,0.0,"[0.7965254992774643,0.2034745007225357]"
207,1808,0.0,0.0,0.0,125.0,1,0.0,"[0.7400342381588524,0.2599657618411476]"
220,4044,0.0,0.0,0.0,9.0,1,0.0,"[0.7969741025855446,0.20302589741445543]"
233,247,0.0,0.0,0.0,108.0,1,0.0,"[0.748991298137923,0.251008701862077]"
233,4602,0.0,0.0,0.0,384.0,1,0.0,"[0.5814350306213697,0.4185649693786303]"
239,4415,0.0,0.0,0.0,39.0,1,0.0,"[0.7831949224555229,0.2168050775444771]"
249,3400,0.0,0.0,0.0,9.0,1,0.0,"[0.7969741025855446,0.20302589741445543]"
250,6683,0.0,0.0,0.0,18.0,1,0.0,"[0.7929101121458013,0.20708988785419868]"
255,990,0.0,0.0,0.0,12.0,1,0.0,"[0.7956260797695797,0.20437392023042034]"
261,6502,0.0,0.0,0.0,46.0,1,0.0,"[0.7798841841566061,0.2201158158433939]"
263,2919,0.0,0.0,0.0,312.0,1,0.0,"[0.6290447234342874,0.3709552765657126]"
265,546,0.0,0.0,0.0,150.0,1,0.0,"[0.7264910359451291,0.2735089640548709]"
287,300,0.0,0.0,0.0,54.0,1,0.0,"[0.7760562425401666,0.22394375745983341]"
297,6775,0.0,0.0,0.0,10.0,1,0.0,"[0.7965254992774643,0.2034745007225357]"
300,1200,0.0,0.0,0.0,108.0,1,0.0,"[0.748991298137923,0.251008701862077]"
300,4795,0.0,0.0,0.0,18.0,1,0.0,"[0.7929101121458013,0.20708988785419868]"
301,4869,0.0,0.0,0.0,240.0,1,0.0,"[0.6742728058149424,0.3257271941850576]"
322,2823,0.0,0.0,0.0,60.0,1,0.0,"[0.7731543566905966,0.22684564330940338]"
322,4779,0.0,0.0,0.0,20.0,1,0.0,"[0.7919988847588305,0.2080011152411695]"
325,358,0.0,0.0,0.0,175.0,1,0.0,"[0.7125163723655932,0.2874836276344068]"
326,3098,0.0,0.0,0.0,252.0,1,0.0,"[0.6669299730158798,0.33307002698412025]"
327,7057,0.0,0.0,0.0,72.0,1,0.0,"[0.7672712227268685,0.23272877727313146]"
339,1166,0.0,0.0,0.0,95.0,1,0.0,"[0.7557008758015875,0.2442991241984125]"
339,3591,0.0,0.0,0.0,323.0,1,0.0,"[0.6219066202110399,0.37809337978896007]"
342,1613,0.0,0.0,0.0,120.0,1,0.0,"[0.7426900617078259,0.2573099382921741]"
358,1267,0.0,0.0,0.0,105.0,1,0.0,"[0.7505504780887914,0.24944952191120862]"
358,2657,0.0,0.0,0.0,70.0,1,0.0,"[0.7682590816669032,0.23174091833309685]"
364,4606,0.0,0.0,0.0,42.0,1,0.0,"[0.7817804612034681,0.2182195387965319]"
368,626,0.0,0.0,0.0,136.0,1,0.0,"[0.7341291725488653,0.26587082745113466]"
368,6847,0.0,0.0,0.0,408.0,1,0.0,"[0.5651727325148941,0.4348272674851059]"
370,4676,0.0,0.0,0.0,441.0,1,0.0,"[0.5425881186118553,0.4574118813881447]"
382,206,0.0,0.0,0.0,8.0,1,0.0,"[0.7974219683914529,0.20257803160854715]"
395,6914,0.0,0.0,0.0,108.0,1,0.0,"[0.748991298137923,0.251008701862077]"
396,4610,0.0,0.0,0.0,29.0,1,0.0,"[0.7878618135405726,0.2121381864594274]"
399,6959,0.0,0.0,0.0,168.0,1,0.0,"[0.7164720062062849,0.28352799379371507]"
403,4317,0.0,0.0,0.0,88.0,1,0.0,"[0.7592630727648508,0.24073692723514917]"
404,563,0.0,0.0,0.0,72.0,1,0.0,"[0.7672712227268685,0.23272877727313146]"
422,3338,1.0,0.047619047619047616,0.16281242427639875,85.0,1,0.0,"[0.6338732877637713,0.3661267122362287]"
441,1359,0.0,0.0,0.0,82.0,1,0.0,"[0.7622880248187587,0.23771197518124132]"
441,4865,0.0,0.0,0.0,41.0,1,0.0,"[0.782252686195202,0.21774731380479795]"
452,1860,0.0,0.0,0.0,126.0,1,0.0,"[0.739500944724749,0.26049905527525097]"
458,5902,0.0,0.0,0.0,231.0,1,0.0,"[0.6797245636729481,0.3202754363270519]"
461,5006,0.0,0.0,0.0,108.0,1,0.0,"[0.748991298137923,0.251008701862077]"
465,654,0.0,0.0,0.0,32.0,1,0.0,"[0.7864694984521227,0.21353050154787734]"
468,4466,1.0,0.08333333333333333,0.20065789214663352,40.0,1,0.0,"[0.6085424134549426,0.39145758654505736]"
469,5515,0.0,0.0,0.0,28.0,1,0.0,"[0.7883244417539628,0.21167555824603723]"
474,784,0.0,0.0,0.0,9.0,1,0.0,"[0.7969741025855446,0.20302589741445543]"
493,1930,1.0,0.016129032258064516,0.152948702070391,236.0,1,0.0,"[0.5265455195008478,0.4734544804991522]"
501,3437,1.0,0.16666666666666666,0.15199298032191702,12.0,1,0.0,"[0.7878338219955359,0.21216617800446413]"
502,1809,0.0,0.0,0.0,95.0,1,0.0,"[0.7557008758015875,0.2442991241984125]"
