from,to,common_neighbors,jaccard_coefficient,adamic_adar,preferential_attachment,link
1872,4605,0,0.0,0.0,9,0
2181,3766,0,0.0,0.0,28,0
4770,5537,0,0.0,0.0,22,0
890,2669,6,0.12244897959183673,1.6304695114824224,744,1
2614,7106,0,0.0,0.0,132,0
6563,2719,8,0.0784313725490196,2.032011386684319,1729,1
6026,4805,0,0.0,0.0,106,1
372,6297,0,0.0,0.0,93,1
2876,4615,0,0.0,0.0,15,0
507,1169,6,0.047244094488188976,1.8004096357072985,4240,1
4940,5351,2,0.11764705882352941,0.7585326888556978,70,1
2059,5227,0,0.0,0.0,6,0
893,3697,0,0.0,0.0,12,0
3706,5184,2,0.009302325581395349,0.36190300020922406,3582,1
3892,1703,0,0.0,0.0,22,1
2319,6014,0,0.0,0.0,93,0
1725,1717,3,0.06818181818181818,0.8868447588144012,342,1
5735,6079,0,0.0,0.0,11,0
5039,5744,1,0.07692307692307693,0.15199298032191702,48,0
2488,5714,0,0.0,0.0,24,0
630,4086,0,0.0,0.0,10,0
4016,6466,1,0.004347826086956522,0.16281242427639875,1130,1
767,1657,0,0.0,0.0,2,0
4191,4839,3,0.036585365853658534,0.5463123618822741,814,1
6214,5434,0,0.0,0.0,120,1
1968,4037,0,0.0,0.0,27,0
6280,5301,5,0.06756756756756757,1.9704402606873894,1554,1
28,6644,0,0.0,0.0,6,0
2096,5888,1,0.03333333333333333,0.43429448190325176,238,1
2917,5724,0,0.0,0.0,9,0
3709,6057,0,0.0,0.0,90,0
4087,911,1,0.012345679012345678,0.33380820069533407,312,1
6355,4146,2,0.18181818181818182,0.8979307383872341,36,1
1303,6611,0,0.0,0.0,1290,0
638,1807,0,0.0,0.0,176,0
582,738,8,0.15384615384615385,2.651053221280327,675,1
939,2350,0,0.0,0.0,7,0
851,6964,0,0.0,0.0,8,0
2508,4888,0,0.0,0.0,50,1
884,2803,0,0.0,0.0,24,0
1221,4107,0,0.0,0.0,22,0
5835,362,0,0.0,0.0,121,1
3369,6742,0,0.0,0.0,80,0
985,6605,0,0.0,0.0,100,0
1773,6662,3,0.004155124653739612,0.6065912258068323,3600,1
2872,3176,0,0.0,0.0,248,0
5674,4803,0,0.0,0.0,52,1
2114,430,2,0.023529411764705882,0.5115953168864968,1080,1
4579,5180,0,0.0,0.0,12,0
75,1040,0,0.0,0.0,54,0
370,2137,0,0.0,0.0,441,1
4265,274,0,0.0,0.0,57,1
1773,1533,2,0.0027624309392265192,0.39581968986176863,4320,1
5714,7113,0,0.0,0.0,48,0
2042,3680,0,0.0,0.0,3,0
2599,6884,1,0.027777777777777776,0.23868315209103041,210,1
1474,4752,0,0.0,0.0,18,0
5802,2591,5,0.04807692307692308,1.174174591466647,2214,1
2042,2813,0,0.0,0.0,12,0
3761,1715,3,0.14285714285714285,1.0700437086907306,80,1
5701,6525,0,0.0,0.0,3,0
2328,5709,0,0.0,0.0,16,0
3624,1618,4,0.0784313725490196,1.3844924363820015,714,1
2061,1174,2,0.03508771929824561,0.6916495174639128,270,1
5132,6343,0,0.0,0.0,385,0
896,5791,0,0.0,0.0,2,0
4709,6045,2,0.021739130434782608,0.41918539886176387,2200,0
6716,5419,4,0.021739130434782608,1.334693914611899,5115,1
645,1064,0,0.0,0.0,2,0
4140,6751,0,0.0,0.0,546,1
4949,1303,7,0.00980392156862745,2.081918194075913,20730,1
198,5858,0,0.0,0.0,54,1
4262,5873,0,0.0,0.0,12,0
3756,917,0,0.0,0.0,310,1
126,1868,0,0.0,0.0,16,0
1388,263,0,0.0,0.0,144,1
1924,4758,0,0.0,0.0,948,1
581,3942,0,0.0,0.0,2016,1
814,4456,0,0.0,0.0,18,0
546,1863,0,0.0,0.0,175,0
3535,4898,0,0.0,0.0,2,0
816,962,0,0.0,0.0,2,0
1704,1827,0,0.0,0.0,21,0
4758,6778,1,0.05,0.15199298032191702,54,0
5577,1108,4,0.04878048780487805,1.1223357969333456,1320,1
3401,2190,0,0.0,0.0,465,1
6002,6429,0,0.0,0.0,8,0
620,7062,2,0.15384615384615385,0.8833279513448324,50,1
2957,4875,0,0.0,0.0,66,1
2569,4962,0,0.0,0.0,9,0
3259,5841,0,0.0,0.0,144,0
1755,5103,0,0.0,0.0,140,0
1773,1435,1,0.0013812154696132596,0.16281242427639875,3600,1
639,2005,0,0.0,0.0,40,0
4406,2230,0,0.0,0.0,1092,1
3285,6023,2,0.010256410256410256,0.6071125936353357,2562,1
6334,2995,0,0.0,0.0,30,1
3706,1415,0,0.0,0.0,2587,1
2336,2898,0,0.0,0.0,6,0
723,238,1,0.07142857142857142,0.36067376022224085,44,1
485,6482,4,0.03125,0.8979254887415883,3395,1
4634,5475,1,0.05,0.2452460618098304,108,1
5362,1045,0,0.0,0.0,182,1
2971,4556,0,0.0,0.0,26,0
554,1515,0,0.0,0.0,98,0
211,2426,7,0.08045977011494253,1.6054249392673463,1885,1
874,5724,0,0.0,0.0,153,0
2439,4202,6,0.05714285714285714,2.2947265288149006,2430,1
5695,5964,0,0.0,0.0,3,0
1673,187,2,0.034482758620689655,0.383794821985226,576,1
4230,6237,0,0.0,0.0,1140,0
1753,6934,0,0.0,0.0,78,0
4632,5120,1,0.029411764705882353,0.30692767643013485,276,1
1426,2787,0,0.0,0.0,24,0
5714,6852,0,0.0,0.0,120,0
4016,2257,4,0.016260162601626018,0.9613748962736074,5424,1
3401,6380,3,0.0063025210084033615,0.5831852917585472,6510,1
1421,6601,0,0.0,0.0,2,0
6519,6746,0,0.0,0.0,2,0
6210,3247,0,0.0,0.0,29,1
3243,2345,14,0.07291666666666667,3.5322110249280474,6513,1
1011,2993,0,0.0,0.0,80,1
4895,4439,22,0.2018348623853211,6.295880867045313,4218,1
4326,6325,0,0.0,0.0,5,0
3713,7041,0,0.0,0.0,60,1
2481,6020,1,0.005076142131979695,0.4170323914242463,2232,1
4568,3646,0,0.0,0.0,1176,1
1371,2174,0,0.0,0.0,2,0
3448,1419,1,0.02040816326530612,0.19001688568106462,301,1
6716,5172,0,0.0,0.0,775,1
885,4703,1,0.045454545454545456,0.25562221863533147,102,1
457,5930,0,0.0,0.0,50,0
2277,5306,0,0.0,0.0,42,0
166,1967,14,0.03910614525139665,4.15050845401931,7040,1
3115,6455,0,0.0,0.0,36,0
1418,6261,0,0.0,0.0,2,0
115,3001,0,0.0,0.0,6,0
3632,5673,0,0.0,0.0,2,0
689,3885,0,0.0,0.0,33,0
887,2466,1,0.006493506493506494,0.19931118704250333,750,1
6773,238,0,0.0,0.0,55,1
3502,4174,0,0.0,0.0,80,0
3348,4880,0,0.0,0.0,10,0
5945,544,2,0.014184397163120567,0.3843314738960344,420,1
1345,1501,0,0.0,0.0,238,0
5338,6808,5,0.03067484662576687,1.1699230162883272,6975,1
2781,4634,1,0.007575757575757576,0.152948702070391,1452,1
671,1021,0,0.0,0.0,2,0
4166,5965,0,0.0,0.0,32,0
5725,6475,2,0.04878048780487805,0.998285413853339,352,1
4333,6330,0,0.0,0.0,4,0
201,675,15,0.125,4.545393759077343,3500,1
2848,4416,0,0.0,0.0,8,0
6815,1427,4,0.08163265306122448,0.9106126347353782,700,1
3026,3802,0,0.0,0.0,15,0
466,3441,1,0.024390243902439025,0.18085049725270286,41,0
161,4563,0,0.0,0.0,51,0
5951,4097,0,0.0,0.0,20,1
6702,3068,0,0.0,0.0,234,1
3970,4950,0,0.0,0.0,456,0
2345,2125,6,0.03409090909090909,1.454628398487394,2505,1
3583,4576,0,0.0,0.0,2,0
195,4390,0,0.0,0.0,322,1
4921,5724,0,0.0,0.0,171,0
2026,5953,4,0.0380952380952381,0.9873303446118048,618,1
166,6730,2,0.005154639175257732,0.4909634024566305,13376,1
581,6171,0,0.0,0.0,252,1
109,3113,0,0.0,0.0,2,0
1414,251,1,0.008695652173913044,0.1921596300948879,339,1
1773,3153,0,0.0,0.0,1440,1
102,396,0,0.0,0.0,87,0
3584,5803,0,0.0,0.0,30,0
5312,6600,0,0.0,0.0,1450,1
694,1009,0,0.0,0.0,21,0
4562,6628,0,0.0,0.0,24,0
3138,3057,1,0.037037037037037035,0.5138983423697507,160,1
4076,5886,0,0.0,0.0,1414,1
1430,6368,0,0.0,0.0,85,0
934,6752,1,0.04,0.48089834696298783,168,1
2413,5772,0,0.0,0.0,56,0
3243,6220,0,0.0,0.0,78,1
430,933,9,0.10588235294117647,2.7081975662084306,1584,1
3864,6436,3,0.06666666666666667,0.8928150886710786,551,1
2448,6039,0,0.0,0.0,12,1
2904,5191,4,0.05128205128205128,0.9398975286414866,1537,1
1924,2052,0,0.0,0.0,632,1
1824,4197,0,0.0,0.0,2,0
4466,5878,0,0.0,0.0,8,0
4949,6338,1,0.0014367816091954023,0.43429448190325176,4146,1
6196,3776,3,0.15789473684210525,1.552265668353609,105,1
1040,4768,0,0.0,0.0,36,0
1761,4793,1,0.030303030303030304,0.152948702070391,189,0
4389,1820,1,0.07692307692307693,0.36067376022224085,45,1
2638,5225,0,0.0,0.0,209,0
679,5754,1,0.16666666666666666,0.17373953920997645,6,0
1169,569,0,0.0,0.0,1040,1
88,5428,4,0.03225806451612903,0.7791048752868619,732,1
2152,4009,0,0.0,0.0,6,0
93,6547,4,0.025806451612903226,0.8813902509954354,770,1
2439,6584,2,0.021505376344086023,0.33133530726509497,1134,1
6121,24,7,0.043209876543209874,1.451852593474002,5734,1
3237,3262,4,0.057971014492753624,1.4069742834955414,732,1
4555,6944,4,0.0625,1.4118349448982657,1092,1
3205,5478,0,0.0,0.0,36,1
2737,6921,0,0.0,0.0,222,1
4086,6302,0,0.0,0.0,15,0
927,6019,1,0.020833333333333332,0.2769378934088574,580,0
907,2702,0,0.0,0.0,12,1
5354,1580,0,0.0,0.0,540,1
3678,4981,0,0.0,0.0,14,0
6572,6709,0,0.0,0.0,1,0
1103,2111,3,0.011450381679389313,0.5336798072101663,2794,1
124,532,2,0.06060606060606061,0.8268746032241814,304,1
5979,4781,1,0.013513513513513514,0.17054278655205474,414,1
1055,6656,0,0.0,0.0,14,0
4291,1603,8,0.25806451612903225,2.4350679938909363,378,1
3050,2077,0,0.0,0.0,138,1
3861,5224,0,0.0,0.0,110,0
4411,4819,5,0.16666666666666666,1.6398108142353043,276,1
697,5287,0,0.0,0.0,16,0
2321,6719,0,0.0,0.0,152,1
4486,485,6,0.05357142857142857,1.4988389507872686,2037,1
1130,2737,0,0.0,0.0,3,0
6903,2131,0,0.0,0.0,209,1
1368,5106,1,0.1111111111111111,0.16849500042276702,16,0
6136,3399,0,0.0,0.0,2646,1
6168,900,9,0.14754098360655737,2.347920672690639,864,1
4585,6220,0,0.0,0.0,22,0
845,5246,0,0.0,0.0,4,0
4263,7035,0,0.0,0.0,2,0
2174,5250,0,0.0,0.0,1,0
2439,5949,3,0.030612244897959183,0.807934391578921,1620,1
3902,4262,2,0.013333333333333334,0.3364766152646397,876,1
2345,1882,10,0.04975124378109453,2.900239044227206,7348,1
6075,4441,0,0.0,0.0,68,1
3315,4353,0,0.0,0.0,6,1
5697,6403,0,0.0,0.0,200,0
108,3880,0,0.0,0.0,5,0
5931,5495,1,0.023809523809523808,0.17190663415246227,456,1
2168,1683,0,0.0,0.0,416,1
6459,5619,0,0.0,0.0,390,1
1059,3886,13,0.08280254777070063,3.8822020777114385,5929,1
6074,6968,4,0.04081632653061224,1.1603016761530114,2025,1
5142,5824,0,0.0,0.0,99,0
5870,4274,0,0.0,0.0,532,1
1281,6507,0,0.0,0.0,8,0
2042,5593,0,0.0,0.0,3,0
557,6715,0,0.0,0.0,10,0
2740,1373,2,0.01020408163265306,0.3451083321652789,965,1
700,5451,6,0.07692307692307693,1.4020263195339817,1595,1
2598,5807,0,0.0,0.0,7,0
434,2949,1,0.08333333333333333,0.152948702070391,42,0
2363,3063,0,0.0,0.0,7,0
2345,3638,7,0.04,1.8171063238446494,2505,1
1883,2790,2,0.012987012987012988,0.5024356961715073,755,1
1019,3091,0,0.0,0.0,22,0
4863,793,1,0.008849557522123894,0.48089834696298783,3080,1
2079,4274,0,0.0,0.0,988,1
3807,3097,3,0.0410958904109589,0.8415811186159959,768,1
5563,5698,0,0.0,0.0,25,0
4018,6092,0,0.0,0.0,60,0
4151,4428,0,0.0,0.0,45,1
2794,1303,0,0.0,0.0,870,1
1063,6058,0,0.0,0.0,210,0
3275,6564,2,0.028169014084507043,0.6079525251598854,1242,1
1756,6156,0,0.0,0.0,12,0
4016,2034,6,0.024291497975708502,1.711031107039944,6102,1
6270,4232,0,0.0,0.0,527,1
3302,1151,0,0.0,0.0,124,1
4004,4129,1,0.014925373134328358,0.152948702070391,480,0
1117,5688,0,0.0,0.0,8,0
1548,3302,0,0.0,0.0,124,0
4949,157,2,0.002886002886002886,0.4403951800313317,2764,1
2260,2588,9,0.20454545454545456,3.0569570517347926,462,1
6768,5739,0,0.0,0.0,54,1
4342,4493,0,0.0,0.0,264,0
3762,5402,1,0.015625,0.1921596300948879,1026,1
962,6654,0,0.0,0.0,8,0
2419,1346,0,0.0,0.0,150,1
4597,5769,0,0.0,0.0,78,0
5591,5844,0,0.0,0.0,11,0
5513,6661,0,0.0,0.0,120,0
5384,5774,0,0.0,0.0,2,0
6601,7067,0,0.0,0.0,2,0
636,1516,0,0.0,0.0,4,0
2076,5270,0,0.0,0.0,1,0
839,5170,0,0.0,0.0,70,1
5945,4256,3,0.0189873417721519,0.7524463268794469,2940,1
3258,3596,3,0.039473684210526314,1.0029067487591696,1008,1
3137,6738,0,0.0,0.0,2,0
3968,5979,5,0.0684931506849315,1.4809681848147762,621,1
6136,3284,0,0.0,0.0,756,1
3759,6751,0,0.0,0.0,72,0
3490,5898,0,0.0,0.0,150,1
2799,1462,2,0.03773584905660377,0.5927161086894965,546,1
1089,3285,8,0.034934497816593885,1.5592070320770874,9882,1
3320,3031,1,0.009345794392523364,0.2506903984389969,2816,1
1414,2330,4,0.029850746268656716,1.0115712714175082,2825,1
6596,6913,0,0.0,0.0,33,0
2106,1198,1,0.010101010101010102,0.20065789214663352,1600,1
581,2686,0,0.0,0.0,252,1
700,703,0,0.0,0.0,29,0
1082,2175,0,0.0,0.0,300,1
1675,5700,0,0.0,0.0,16,0
1567,4016,2,0.008264462809917356,0.35748140784065985,4068,1
411,1190,0,0.0,0.0,52,0
2950,6792,0,0.0,0.0,8,0
1882,4592,0,0.0,0.0,308,1
3134,6778,0,0.0,0.0,36,0
38,2925,0,0.0,0.0,12,0
1773,5616,1,0.001366120218579235,0.2749075777424936,9360,1
1644,4864,6,0.2727272727272727,2.4816998125362053,195,1
5945,6163,0,0.0,0.0,280,1
4555,493,3,0.030612244897959183,0.7411427925632542,2478,1
3117,4136,2,0.09523809523809523,0.321443702493158,112,1
2056,2851,0,0.0,0.0,6,0
1614,3718,0,0.0,0.0,3,0
5404,3577,3,0.02702702702702703,0.727924706333265,2673,1
4347,1981,1,0.02,0.43429448190325176,410,1
406,1660,0,0.0,0.0,9,0
3203,2398,0,0.0,0.0,90,1
792,4196,38,0.11209439528023599,11.887393966889196,33726,1
3666,4218,0,0.0,0.0,104,0
5693,2007,3,0.08823529411764706,0.6771148168180068,336,1
3808,432,0,0.0,0.0,8,1
2049,1088,2,0.045454545454545456,0.42539434123345143,480,1
5366,4194,0,0.0,0.0,190,1
2503,5500,5,0.09433962264150944,1.1638139014907718,616,1
552,6990,0,0.0,0.0,240,0
4201,4608,0,0.0,0.0,40,1
4076,2422,1,0.008333333333333333,0.17838660519470398,2020,1
1247,2519,0,0.0,0.0,18,0
2806,1709,5,0.20833333333333334,1.2530127692928243,204,1
5345,3517,0,0.0,0.0,780,1
7069,226,3,0.037037037037037035,0.5429955210465544,803,1
430,665,0,0.0,0.0,2304,0
624,981,0,0.0,0.0,70,0
3815,2548,9,0.16071428571428573,3.156269420349276,816,1
237,811,2,0.034482758620689655,0.49257197396549957,576,1
6683,1601,0,0.0,0.0,135,1
1673,2230,1,0.018867924528301886,0.19931118704250333,288,1
1979,2916,0,0.0,0.0,156,0
4230,1193,1,0.014925373134328358,0.152948702070391,627,1
2279,6608,0,0.0,0.0,8,0
3442,3589,0,0.0,0.0,5,0
582,5481,0,0.0,0.0,180,0
3499,6598,0,0.0,0.0,35,1
2646,6968,0,0.0,0.0,27,0
3178,6279,0,0.0,0.0,12,0
783,1117,0,0.0,0.0,38,0
1413,6131,0,0.0,0.0,64,0
5328,7117,1,0.02631578947368421,0.2162174871877535,198,1
2812,6691,0,0.0,0.0,25,0
3728,3787,1,0.029411764705882353,0.152948702070391,150,0
1428,6468,0,0.0,0.0,14,0
2166,759,0,0.0,0.0,1482,1
2235,3486,0,0.0,0.0,57,0
1557,4069,1,0.05555555555555555,0.152948702070391,48,0
3681,5104,0,0.0,0.0,336,1
5842,2228,4,0.011730205278592375,1.0827948583406801,3024,1
3484,4196,1,0.004201680672268907,0.24842549839846914,1848,1
3227,5479,0,0.0,0.0,6,1
2981,5275,0,0.0,0.0,1,0
5100,3999,2,0.03636363636363636,0.4811173753116287,350,1
1985,5634,0,0.0,0.0,34,0
1108,1590,0,0.0,0.0,200,0
3187,6301,0,0.0,0.0,38,0
1773,4758,0,0.0,0.0,2160,1
1961,3419,0,0.0,0.0,66,0
1150,5606,0,0.0,0.0,9,0
338,5225,3,0.07894736842105263,0.8137233381784514,418,1
581,3245,2,0.0076045627376425855,0.44150002649524644,3276,1
2317,5193,0,0.0,0.0,48,0
315,2602,1,0.07142857142857142,0.36926937306885504,36,1
5276,2781,1,0.006060606060606061,0.152948702070391,5445,1
1773,6553,3,0.004087193460490463,0.6348206869292741,12240,1
4721,2879,3,0.1111111111111111,0.9866263525057866,176,1
697,2029,0,0.0,0.0,16,1
565,4424,0,0.0,0.0,1,0
2963,6169,1,0.01818181818181818,0.265872585674852,615,1
602,2161,0,0.0,0.0,140,0
2779,3228,0,0.0,0.0,170,1
1673,3723,0,0.0,0.0,240,1
2612,5196,0,0.0,0.0,6,1
2685,3539,0,0.0,0.0,36,0
1557,6157,0,0.0,0.0,48,0
6136,3862,3,0.007792207792207792,1.1379554422518923,3780,1
2571,5832,1,0.0625,0.152948702070391,60,0
1267,2181,0,0.0,0.0,42,0
4366,3838,3,0.058823529411764705,0.9200980147088427,720,1
6941,1812,8,0.06504065040650407,2.095604329239734,3690,1
5035,5272,0,0.0,0.0,6,1
552,6449,0,0.0,0.0,60,0
6838,5118,0,0.0,0.0,56,1
1142,5862,1,0.01818181818181818,0.1913602136571693,384,1
879,3574,0,0.0,0.0,325,0
325,7058,0,0.0,0.0,5,0
932,3052,12,0.12371134020618557,3.069044441556764,2158,1
5842,5945,15,0.03253796095444685,5.26407809521315,47040,1
1308,4355,0,0.0,0.0,18,0
4709,4314,1,0.012658227848101266,0.19001688568106462,1500,1
1869,4200,0,0.0,0.0,1232,1
3737,5636,0,0.0,0.0,2,0
5567,2744,2,0.05555555555555555,0.5935385028676057,297,1
859,1119,5,0.09259259259259259,1.8390973033404172,714,1
2481,3663,9,0.04639175257731959,2.6924993581879884,3162,1
3285,2614,4,0.018867924528301886,0.8253764956813873,6039,1
1816,5204,0,0.0,0.0,46,0
3281,5087,0,0.0,0.0,6,0
2447,2959,0,0.0,0.0,1904,1
4087,466,1,0.00847457627118644,0.23699447183691388,3198,1
5624,3688,3,0.047619047619047616,0.7843842542259216,945,1
5027,5288,0,0.0,0.0,315,1
3731,6412,0,0.0,0.0,172,0
3285,3443,3,0.015957446808510637,0.5913493218531534,1464,1
459,4887,0,0.0,0.0,76,0
83,2834,0,0.0,0.0,24,1
6114,6652,0,0.0,0.0,25,0
2026,3566,13,0.11016949152542373,3.229013338142246,2884,1
1121,2927,0,0.0,0.0,4,0
1132,7069,1,0.0125,0.16849500042276702,584,1
425,6419,0,0.0,0.0,24,1
3130,3195,0,0.0,0.0,2,0
581,918,1,0.003875968992248062,0.16281242427639875,1764,1
4977,5720,0,0.0,0.0,17,0
2481,5848,10,0.04739336492890995,2.838345457918507,6510,1
3401,6118,4,0.00823045267489712,1.2244840434058482,11625,1
2825,1517,3,0.02857142857142857,0.6524252514812594,891,1
26,2403,14,0.12612612612612611,3.2846717340500575,3094,1
6136,6724,0,0.0,0.0,2268,1
1773,2783,1,0.0013850415512465374,0.2023618696943225,2160,1
3302,4577,0,0.0,0.0,155,0
4190,4855,0,0.0,0.0,72,0
607,2556,0,0.0,0.0,30,0
27,155,0,0.0,0.0,2,1
4023,7039,1,0.05,0.18085049725270286,20,0
932,5627,0,0.0,0.0,913,1
6815,5283,1,0.020833333333333332,0.2222316216158104,600,1
6700,6148,3,0.08571428571428572,0.6202207670165528,336,1
1674,7021,0,0.0,0.0,170,0
5538,5268,5,0.08771929824561403,1.1169779699764881,880,1
3241,5031,1,0.08333333333333333,0.15199298032191702,12,0
6045,6130,1,0.0196078431372549,0.16849500042276702,352,0
439,2948,0,0.0,0.0,3,0
190,1821,0,0.0,0.0,96,0
1546,5168,0,0.0,0.0,119,1
3329,3744,0,0.0,0.0,60,0
539,5957,0,0.0,0.0,28,0
1119,5301,0,0.0,0.0,714,0
166,6420,1,0.002785515320334262,0.23382699798647663,2816,1
1812,200,4,0.0380952380952381,1.1799492831708522,1710,1
2055,5051,0,0.0,0.0,75,0
2779,2571,1,0.011235955056179775,0.2282049114186687,425,1
1159,3031,0,0.0,0.0,44,0
519,3084,0,0.0,0.0,60,0
2013,5900,0,0.0,0.0,9,0
3401,5226,2,0.004246284501061571,0.3745005206237873,3720,1
6315,2334,1,0.019230769230769232,0.22168724132403095,430,1
4374,1443,1,0.009615384615384616,0.2710850306818168,306,1
2352,3057,2,0.013986013986013986,0.7951647564324791,1096,1
597,6241,0,0.0,0.0,4,0
93,3915,5,0.031055900621118012,1.2724481978657276,1848,1
3867,2635,1,0.009174311926605505,0.21576234609177827,624,1
3028,5291,0,0.0,0.0,4,0
5331,285,0,0.0,0.0,45,1
550,6895,0,0.0,0.0,13,0
582,2329,11,0.2037037037037037,3.5728523117992945,900,1
368,4417,1,0.013333333333333334,0.17190663415246227,544,0
3663,2825,8,0.07407407407407407,2.203582771310204,1683,1
1628,2159,0,0.0,0.0,33,0
2676,5731,1,0.02127659574468085,0.24842549839846914,320,1
1818,3557,0,0.0,0.0,102,0
6136,5131,2,0.005249343832020997,0.5689852340871346,1890,1
950,2789,0,0.0,0.0,1,0
445,3429,0,0.0,0.0,6,0
3742,5127,0,0.0,0.0,13,1
5354,4168,0,0.0,0.0,594,1
2901,3535,0,0.0,0.0,2,0
3269,2212,2,0.029850746268656716,0.6174158216401603,1188,1
1078,4623,0,0.0,0.0,3,0
2215,5086,0,0.0,0.0,188,1
2997,5480,3,0.021739130434782608,0.7601345400920545,810,1
540,5525,0,0.0,0.0,4,0
6802,2416,0,0.0,0.0,56,1
5610,6392,0,0.0,0.0,6,0
905,3337,0,0.0,0.0,3,0
3257,3484,0,0.0,0.0,56,0
2173,4506,0,0.0,0.0,96,0
615,3557,1,0.037037037037037035,0.25562221863533147,187,1
1236,3799,0,0.0,0.0,104,0
3115,5115,0,0.0,0.0,18,0
3672,6382,0,0.0,0.0,36,0
5132,6504,0,0.0,0.0,175,1
1643,454,2,0.030303030303030304,0.43945302057151625,1056,1
5265,6550,0,0.0,0.0,24,0
4949,3143,1,0.001440922190201729,0.1985327397206032,2764,1
2161,3967,5,0.12195121951219512,1.6075897929622718,504,1
2452,6466,0,0.0,0.0,15,0
3788,2538,1,0.038461538461538464,0.43429448190325176,176,1
5904,6640,0,0.0,0.0,8,0
4944,6060,0,0.0,0.0,6,0
1165,5467,12,0.19672131147540983,3.296881453063593,1312,1
1773,1685,0,0.0,0.0,1440,1
4482,5125,5,0.08928571428571429,1.2417921198431183,550,1
1773,6798,2,0.002751031636863824,0.3638641460184968,6480,1
2719,3523,0,0.0,0.0,273,1
2454,6377,0,0.0,0.0,30,0
2270,6702,0,0.0,0.0,598,1
3507,6154,0,0.0,0.0,56,0
5479,6262,0,0.0,0.0,18,0
2443,4517,0,0.0,0.0,4,0
1442,760,0,0.0,0.0,392,1
2784,7106,0,0.0,0.0,36,0
1924,3269,7,0.02046783625730994,1.6071804022657679,10428,1
103,5776,0,0.0,0.0,12,0
5686,6517,3,0.13043478260869565,0.5136033325880459,88,0
3365,4391,0,0.0,0.0,4,0
559,2123,3,0.13636363636363635,2.1095041795491007,150,1
3086,3246,0,0.0,0.0,6,0
1047,5885,0,0.0,0.0,14,0
4278,6942,0,0.0,0.0,99,0
2106,4538,9,0.08823529411764706,2.525918761313418,2480,1
5887,5905,1,0.25,1.4426950408889634,6,1
1044,5555,0,0.0,0.0,1332,1
7108,5389,0,0.0,0.0,952,1
3645,7065,3,0.05172413793103448,1.047005192338111,820,1
722,7110,0,0.0,0.0,27,0
3688,3075,5,0.0625,1.3833866722385548,1800,1
3320,5902,1,0.013513513513513514,0.1837418686306834,704,1
5979,4520,0,0.0,0.0,345,1
4016,4495,2,0.008733624454148471,0.43772000201889233,1130,1
3161,6392,0,0.0,0.0,9,0
1429,3104,4,0.14814814814814814,1.795517602316159,234,1
2466,370,9,0.04411764705882353,2.7468835405586924,9450,1
1736,6981,0,0.0,0.0,50,0
5145,760,1,0.047619047619047616,0.36067376022224085,105,1
5810,7107,0,0.0,0.0,672,1
2625,3382,0,0.0,0.0,9,0
4439,1650,11,0.08527131782945736,3.2038254407331643,4884,1
2345,2447,18,0.04275534441805225,4.765778585494787,45424,1
2858,378,0,0.0,0.0,144,1
4351,6101,0,0.0,0.0,63,0
5842,4111,0,0.0,0.0,3696,1
2492,3413,0,0.0,0.0,33,0
4398,6151,0,0.0,0.0,12,0
3285,6637,1,0.005235602094240838,0.23699447183691388,1647,1
4777,6933,0,0.0,0.0,12,0
3270,6874,0,0.0,0.0,74,1
3209,6118,3,0.03896103896103896,0.6811505853531905,1375,1
5590,6968,2,0.06060606060606061,0.6376116536310983,216,1
1692,6810,1,0.022727272727272728,0.152948702070391,500,0
4196,6523,1,0.004273504273504274,0.20417164318237246,924,1
4314,3448,3,0.04285714285714286,0.9052625150111133,1290,1
1690,2767,0,0.0,0.0,2,0
5036,6745,0,0.0,0.0,8,0
908,3236,0,0.0,0.0,3,0
1283,6203,0,0.0,0.0,522,1
2087,4707,3,0.08108108108108109,0.8127014805301459,384,1
6298,6836,0,0.0,0.0,9,0
4949,807,14,0.018944519621109608,3.453982535352376,42842,1
6080,6280,0,0.0,0.0,407,0
3342,946,0,0.0,0.0,759,1
3371,6399,0,0.0,0.0,490,1
1150,1757,0,0.0,0.0,3,0
2497,4758,0,0.0,0.0,36,0
2120,3422,0,0.0,0.0,6,0
4530,5945,2,0.013513513513513514,0.4460070841171231,1400,0
1052,1903,0,0.0,0.0,5,0
2609,372,2,0.020202020202020204,0.5316744080509037,744,1
3867,6034,2,0.01818181818181818,0.7178729739545852,832,1
5687,6842,1,0.05,0.30341307554227914,90,1
3403,4521,0,0.0,0.0,18,0
4949,2595,5,0.006925207756232687,1.4078764243238675,24876,1
3902,4868,0,0.0,0.0,876,1
5896,6738,0,0.0,0.0,4,0
792,6610,0,0.0,0.0,146,0
180,3880,0,0.0,0.0,100,0
3902,4892,0,0.0,0.0,1022,1
58,3065,0,0.0,0.0,312,0
3926,728,0,0.0,0.0,231,1
3864,4699,0,0.0,0.0,145,0
104,6136,1,0.0026246719160104987,0.23307527170850925,1512,1
1706,3433,0,0.0,0.0,7,0
2345,4533,0,0.0,0.0,1169,0
1089,4702,3,0.027777777777777776,0.6899208093580147,3078,1
5555,1066,1,0.02,0.48089834696298783,518,1
2732,2663,2,0.007142857142857143,0.8150597977361226,1112,1
5509,3236,0,0.0,0.0,39,1
5056,5875,0,0.0,0.0,4,1
6026,537,0,0.0,0.0,106,1
1812,6480,8,0.08695652173913043,1.8639945106334994,900,1
1024,6588,0,0.0,0.0,17,0
